caso_id_canonico,tomo,n_lineas,es_techo_corta,pe_idx_bl,pe_tier_bl,vp_bl,bl_outcome,pe_idx_b067,pe_tier_b067,vp_b067,tier3_fired,inicio_votos_indiv,inicio_busqueda,fin_busqueda_con_techo
340_p611,340,85,False,77,tier1_validado,unanime,desestima,77,tier1_validado,unanime,False,,3,85
340_p614,340,218,False,200,tier1_validado,unanime,revoca,200,tier1_validado,unanime,False,,191,218
340_p620,340,231,False,188,tier1_validado,unanime,otro,188,tier1_validado,unanime,False,,180,231
340_p626,340,36,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,36,36
340_p628,340,88,False,80,tier1_validado,unanime,competencia,80,tier1_validado,unanime,False,,77,88
340_p630,340,65,False,56,tier1_validado,unanime,competencia,56,tier1_validado,unanime,False,,53,65
340_p632,340,62,False,54,tier1_validado,unanime,competencia,54,tier1_validado,unanime,False,,51,62
340_p634,340,66,False,58,tier1_validado,unanime,competencia,58,tier1_validado,unanime,False,,55,66
340_p636,340,93,False,81,tier1_validado,unanime,competencia,81,tier1_validado,unanime,False,,78,93
340_p639,340,79,False,65,tier1_validado,unanime,competencia,65,tier1_validado,unanime,False,,62,79
340_p641,340,85,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,85,85
340_p644,340,559,False,541,tier1_validado,unanime,otro,541,tier1_validado,unanime,False,,241,559
340_p658,340,69,False,60,tier1_validado,unanime,desestima,60,tier1_validado,unanime,False,,23,69
340_p660,340,315,False,228,tier1_validado,mixed,hace_lugar,228,tier1_validado,mixed,False,237,173,237
340_p669,340,705,False,537,tier1_validado,segun_su_voto,hace_lugar,537,tier1_validado,segun_su_voto,False,546,379,546
340_p686,340,91,False,79,tier1_validado,unanime,otro,79,tier1_validado,unanime,False,,76,91
340_p689,340,89,False,80,tier1_validado,unanime,competencia,80,tier1_validado,unanime,False,,77,89
340_p691,340,41,False,30,tier1_validado,unanime,otro,30,tier1_validado,unanime,False,,13,41
340_p693,340,77,False,64,tier1_validado,unanime,competencia,64,tier1_validado,unanime,False,,61,77
340_p695,340,58,False,44,tier1_validado,unanime,competencia,44,tier1_validado,unanime,False,,41,58
340_p697,340,97,False,89,tier1_validado,unanime,competencia,89,tier1_validado,unanime,False,,86,97
340_p699,340,97,False,89,tier1_validado,unanime,competencia,89,tier1_validado,unanime,False,,86,97
340_p702,340,83,False,71,tier1_validado,unanime,otro,71,tier1_validado,unanime,False,,68,83
340_p705,340,135,False,123,tier1_validado,unanime,competencia,123,tier1_validado,unanime,False,,120,135
340_p708,340,101,False,88,tier1_validado,unanime,competencia,88,tier1_validado,unanime,False,,85,101
340_p711,340,436,False,416,tier1_validado,unanime,hace_lugar,416,tier1_validado,unanime,False,,213,436
340_p722,340,71,False,59,tier1_validado,unanime,competencia,59,tier1_validado,unanime,False,,56,71
340_p724,340,46,False,37,tier1_validado,unanime,competencia,37,tier1_validado,unanime,False,,34,46
340_p725,340,157,False,144,tier1_validado,unanime,mal_concedido,144,tier1_validado,unanime,False,,14,157
340_p729,340,73,False,62,tier1_validado,unanime,otro,62,tier1_validado,unanime,False,,45,73
340_p732,340,97,False,89,tier1_validado,unanime,competencia,89,tier1_validado,unanime,False,,86,97
340_p734,340,77,False,64,tier1_validado,unanime,competencia,64,tier1_validado,unanime,False,,61,77
340_p737,340,62,False,58,tier1_fallback,sin_firma,competencia,58,tier1_fallback,sin_firma,False,,55,62
340_p739,340,161,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,146,161
340_p745,340,465,False,398,tier1_validado,segun_su_voto,originaria,398,tier1_validado,segun_su_voto,False,421,51,421
340_p757,340,292,False,266,tier1_validado,unanime,otro,266,tier1_validado,unanime,False,,134,292
340_p765,340,828,False,387,tier1_validado,mixed,otro,387,tier1_validado,mixed,False,396,199,396
340_p786,340,76,False,68,tier1_validado,unanime,competencia,68,tier1_validado,unanime,False,,61,76
340_p788,340,63,False,54,tier1_validado,unanime,competencia,54,tier1_validado,unanime,False,,51,63
340_p790,340,82,False,70,tier1_validado,unanime,competencia,70,tier1_validado,unanime,False,,67,82
340_p793,340,151,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,151,151
340_p797,340,63,False,54,tier1_validado,unanime,competencia,54,tier1_validado,unanime,False,,51,63
340_p799,340,91,False,82,tier1_validado,unanime,competencia,82,tier1_validado,unanime,False,,73,91
340_p802,340,140,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,15,140
340_p808,340,75,False,66,tier1_validado,unanime,competencia,66,tier1_validado,unanime,False,,63,75
340_p810,340,60,False,51,tier1_validado,unanime,otro,51,tier1_validado,unanime,False,,13,60
340_p812,340,106,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,93,106
340_p815,340,144,False,134,tier1_validado,unanime,competencia,134,tier1_validado,unanime,False,,131,144
340_p819,340,88,False,75,tier1_validado,unanime,competencia,75,tier1_validado,unanime,False,,72,88
340_p822,340,91,False,83,tier1_validado,unanime,otro,83,tier1_validado,unanime,False,,77,91
340_p824,340,90,False,74,tier1_validado,unanime,competencia,74,tier1_validado,unanime,False,,71,90
340_p827,340,78,False,70,tier1_validado,unanime,competencia,70,tier1_validado,unanime,False,,67,78
340_p829,340,99,False,83,tier1_validado,unanime,competencia,83,tier1_validado,unanime,False,,80,99
340_p832,340,261,False,214,tier1_validado,segun_su_voto,hace_lugar,214,tier1_validado,segun_su_voto,False,226,203,226
340_p839,340,42,False,36,tier1_validado,unanime,desestima,36,tier1_validado,unanime,False,,11,42
340_p840,340,357,False,330,tier1_validado,disidencia,desestima,330,tier1_validado,disidencia,False,336,317,336
340_p850,340,103,False,91,tier1_validado,unanime,competencia,91,tier1_validado,unanime,False,,83,103
340_p853,340,215,False,204,tier1_validado,unanime,competencia,204,tier1_validado,unanime,False,,201,215
340_p858,340,72,False,60,tier1_validado,unanime,competencia,60,tier1_validado,unanime,False,,57,72
340_p861,340,68,False,53,tier1_validado,unanime,otro,53,tier1_validado,unanime,False,,36,68
340_p863,340,44,False,37,tier1_validado,unanime,otro,37,tier1_validado,unanime,False,,8,44
340_p864,340,56,False,44,tier1_validado,unanime,competencia,44,tier1_validado,unanime,False,,41,56
340_p866,340,67,False,54,tier1_validado,unanime,competencia,54,tier1_validado,unanime,False,,51,67
340_p868,340,57,False,49,tier1_validado,unanime,competencia,49,tier1_validado,unanime,False,,46,57
340_p869,340,83,False,70,tier1_validado,unanime,competencia,70,tier1_validado,unanime,False,,67,83
340_p872,340,230,False,156,tier1_validado,mixed,hace_lugar,156,tier1_validado,mixed,False,166,143,166
340_p878,340,396,False,368,tier1_validado,unanime,procedente,368,tier1_validado,unanime,False,,223,396
340_p888,340,89,False,77,tier1_validado,unanime,competencia,77,tier1_validado,unanime,False,,74,89
340_p891,340,168,False,159,tier1_validado,unanime,otro,159,tier1_validado,unanime,False,,156,168
340_p895,340,86,False,73,tier1_validado,unanime,competencia,73,tier1_validado,unanime,False,,70,86
340_p898,340,97,False,88,tier1_validado,unanime,otro,88,tier1_validado,unanime,False,,9,97
340_p900,340,44,False,29,tier1_validado,unanime,desestima,29,tier1_validado,unanime,False,,12,44
340_p902,340,73,False,32,tier1_validado,unanime,desestima,32,tier1_validado,unanime,False,,7,73
340_p905,340,172,False,158,tier1_validado,unanime,competencia,158,tier1_validado,unanime,False,,113,172
340_p910,340,154,False,136,tier1_validado,unanime,hace_lugar,136,tier1_validado,unanime,False,,33,154
340_p914,340,1512,False,972,tier1_validado,segun_su_voto,desestima,972,tier1_validado,segun_su_voto,False,977,135,977
340_p951,340,344,False,140,tier1_validado,unanime,otro,140,tier1_validado,unanime,False,,46,344
340_p979,340,122,False,101,tier1_validado,unanime,procedente,101,tier1_validado,unanime,False,,18,122
340_p982,340,35,False,21,tier1_validado,unanime,desestima,21,tier1_validado,unanime,False,,7,35
340_p983,340,301,False,255,tier1_validado,segun_su_voto,otro,255,tier1_validado,segun_su_voto,False,262,244,262
340_p991,340,1354,False,1310,tier1_validado,unanime,otro,1310,tier1_validado,unanime,False,,398,1354
340_p1025,340,377,False,346,tier1_validado,unanime,otro,346,tier1_validado,unanime,False,,186,377
340_p1035,340,117,False,100,tier1_validado,unanime,otro,100,tier1_validado,unanime,False,,11,117
340_p1038,340,948,False,462,tier1_validado,mixed,procedente,462,tier1_validado,mixed,False,739,275,739
340_p1062,340,246,False,214,tier1_validado,disidencia,procedente,214,tier1_validado,disidencia,False,229,117,229
340_p1068,340,42,False,28,tier1_validado,unanime,otro,28,tier1_validado,unanime,False,,14,42
340_p1070,340,184,False,135,tier1_validado,segun_su_voto,desestima,135,tier1_validado,segun_su_voto,False,140,125,140
340_p1074,340,139,False,48,tier1_validado,disidencia,otro,48,tier1_validado,disidencia,False,57,39,57
340_p1078,340,233,False,220,tier1_validado,unanime,otro,220,tier1_validado,unanime,False,,214,233
340_p1084,340,208,False,192,tier1_validado,unanime,hace_lugar,192,tier1_validado,unanime,False,,47,208
340_p1089,340,172,False,158,tier1_validado,unanime,desestima,158,tier1_validado,unanime,False,,147,172
340_p1094,340,36,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,4,36
340_p1097,340,543,False,508,tier1_validado,disidencia,otro,508,tier1_validado,disidencia,False,518,495,518
340_p1110,340,34,False,28,tier1_validado,unanime,desestima,28,tier1_validado,unanime,False,,7,34
340_p1111,340,718,False,706,tier1_validado,unanime,hace_lugar,706,tier1_validado,unanime,False,,364,718
340_p1129,340,186,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,133,186
340_p1136,340,308,False,277,tier1_validado,disidencia,hace_lugar,277,tier1_validado,disidencia,False,290,172,290
340_p1144,340,126,False,75,tier1_validado,unanime,hace_lugar,75,tier1_validado,unanime,False,,12,126
340_p1149,340,178,False,154,tier1_validado,disidencia,procedente,154,tier1_validado,disidencia,False,162,26,162
340_p1154,340,848,False,366,tier1_validado,disidencia,desestima,366,tier1_validado,disidencia,False,370,358,370
340_p1175,340,428,False,364,tier1_validado,unanime,otro,364,tier1_validado,unanime,False,,194,428
340_p1185,340,331,False,296,tier1_validado,segun_su_voto,procedente,296,tier1_validado,segun_su_voto,False,307,284,307
340_p1193,340,807,False,688,tier1_validado,disidencia,nulidad,688,tier1_validado,disidencia,False,699,470,699
340_p1213,340,536,False,530,tier1_fallback,sin_firma,otro,530,tier1_fallback,sin_firma,False,,469,536
340_p1226,340,221,False,206,tier1_validado,unanime,hace_lugar,206,tier1_validado,unanime,False,,32,221
340_p1232,340,138,False,108,tier1_validado,disidencia,hace_lugar,108,tier1_validado,disidencia,False,118,31,118
340_p1236,340,643,False,264,tier1_validado,disidencia,confirma,264,tier1_validado,disidencia,False,382,117,382
340_p1252,340,162,False,131,tier1_validado,disidencia,hace_lugar,131,tier1_validado,disidencia,False,145,28,145
340_p1256,340,93,False,76,tier1_validado,unanime,hace_lugar,76,tier1_validado,unanime,False,,17,93
340_p1259,340,139,False,108,tier1_validado,disidencia,hace_lugar,108,tier1_validado,disidencia,False,121,20,121
340_p1263,340,70,False,58,tier1_validado,unanime,competencia,58,tier1_validado,unanime,False,,55,70
340_p1265,340,50,False,41,tier1_validado,unanime,competencia,41,tier1_validado,unanime,False,,38,50
340_p1266,340,132,False,79,tier1_validado,unanime,procedente,79,tier1_validado,unanime,False,,13,132
340_p1269,340,446,False,426,tier1_validado,unanime,otro,426,tier1_validado,unanime,False,,294,446
340_p1280,340,100,False,80,tier1_validado,unanime,hace_lugar,80,tier1_validado,unanime,False,,14,100
340_p1283,340,415,False,401,tier1_validado,unanime,hace_lugar,401,tier1_validado,unanime,False,,392,415
340_p1293,340,56,False,33,tier1_validado,unanime,desestima,33,tier1_validado,unanime,False,,9,56
340_p1294,340,65,False,52,tier1_validado,unanime,competencia,52,tier1_validado,unanime,False,,50,65
340_p1296,340,576,False,114,tier1_validado,mixed,otro,114,tier1_validado,mixed,False,124,102,124
340_p1311,340,634,False,389,tier1_validado,segun_su_voto,procedente,389,tier1_validado,segun_su_voto,False,396,73,396
340_p1327,340,145,False,132,tier1_validado,unanime,procedente,132,tier1_validado,unanime,False,,119,145
340_p1331,340,258,False,231,tier1_validado,disidencia,hace_lugar,231,tier1_validado,disidencia,False,240,218,240
340_p1338,340,315,False,304,tier1_validado,unanime,otro,304,tier1_validado,unanime,False,,190,315
340_p1346,340,262,False,235,tier1_validado,unanime,otro,235,tier1_validado,unanime,False,,16,262
340_p1355,340,55,False,25,tier1_validado,disidencia,otro,25,tier1_validado,disidencia,False,34,10,34
340_p1357,340,194,False,166,tier1_validado,disidencia,hace_lugar,166,tier1_validado,disidencia,False,175,155,175
340_p1362,340,54,False,39,tier1_validado,unanime,desestima,39,tier1_validado,unanime,False,,10,54
340_p1364,340,647,False,629,tier1_validado,unanime,otro,629,tier1_validado,unanime,False,,328,647
340_p1380,340,114,False,94,tier1_validado,unanime,otro,94,tier1_validado,unanime,False,,17,114
340_p1383,340,198,False,166,tier1_validado,unanime,originaria,166,tier1_validado,unanime,False,,35,198
340_p1388,340,145,False,116,tier1_validado,segun_su_voto,desestima,116,tier1_validado,segun_su_voto,False,126,103,126
340_p1392,340,116,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,23,116
340_p1395,340,73,False,23,tier1_validado,disidencia,desestima,23,tier1_validado,disidencia,False,27,18,27
340_p1398,340,130,False,101,tier1_validado,disidencia,hace_lugar,101,tier1_validado,disidencia,False,116,14,116
340_p1401,340,477,False,217,tier1_validado,disidencia,desestima,217,tier1_validado,disidencia,False,222,206,222
340_p1414,340,282,False,159,tier1_validado,mixed,otro,159,tier1_validado,mixed,False,165,145,165
340_p1421,340,167,False,139,tier1_validado,disidencia,hace_lugar,139,tier1_validado,disidencia,False,148,124,148
340_p1426,340,68,False,55,tier1_validado,unanime,otro,55,tier1_validado,unanime,False,,9,68
340_p1428,340,86,False,66,tier1_validado,unanime,otro,66,tier1_validado,unanime,False,,12,86
340_p1430,340,125,False,78,tier1_validado,unanime,competencia,78,tier1_validado,unanime,False,,75,125
340_p1433,340,308,False,232,tier1_validado,disidencia,abstracto,232,tier1_validado,disidencia,False,238,164,238
340_p1441,340,366,False,339,tier1_validado,disidencia,hace_lugar,339,tier1_validado,disidencia,False,352,246,352
340_p1450,340,930,False,900,tier1_validado,segun_su_voto,procedente,900,tier1_validado,segun_su_voto,False,912,768,912
340_p1472,340,297,False,184,tier1_validado,disidencia,otro,184,tier1_validado,disidencia,False,191,102,191
340_p1480,340,906,False,668,tier1_fallback,sin_firma,otro,668,tier1_fallback,sin_firma,False,,504,906
340_p1510,340,107,False,84,tier1_validado,unanime,otro,84,tier1_validado,unanime,False,,18,107
340_p1513,340,1227,False,407,tier1_validado,disidencia,confirma,407,tier1_validado,disidencia,False,416,62,416
340_p1542,340,163,False,139,tier1_validado,segun_su_voto,otro,139,tier1_validado,segun_su_voto,False,145,131,145
340_p1547,340,152,False,139,tier1_validado,unanime,competencia,139,tier1_validado,unanime,False,,111,152
340_p1551,340,108,False,91,tier1_validado,unanime,competencia,91,tier1_validado,unanime,False,,88,108
340_p1554,340,45,False,19,tier1_validado,unanime,desistimiento,19,tier1_validado,unanime,False,,6,45
340_p1557,340,334,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,0,334
340_p1570,340,406,False,347,tier1_validado,disidencia,otro,347,tier1_validado,disidencia,False,376,76,376
340_p1581,340,474,False,279,tier1_validado,segun_su_voto,revoca,279,tier1_validado,segun_su_voto,False,291,96,291
340_p1594,340,244,False,122,tier1_validado,segun_su_voto,otro,122,tier1_validado,segun_su_voto,False,129,24,129
340_p1600,340,241,False,226,tier1_validado,unanime,procedente,226,tier1_validado,unanime,False,,142,241
340_p1606,340,294,False,281,tier1_validado,unanime,confirma,281,tier1_validado,unanime,False,,272,294
340_p1614,340,1243,False,690,tier1_validado,mixed,otro,690,tier1_validado,mixed,False,696,476,696
340_p1644,340,637,False,399,tier1_validado,mixed,hace_lugar,399,tier1_validado,mixed,False,409,210,409
340_p1660,340,102,False,90,tier1_validado,unanime,competencia,90,tier1_validado,unanime,False,,87,102
340_p1663,340,323,False,304,tier1_validado,unanime,hace_lugar,304,tier1_validado,unanime,False,,76,323
340_p1671,340,130,False,105,tier1_validado,unanime,originaria,105,tier1_validado,unanime,False,,24,130
340_p1675,340,79,False,60,tier1_validado,unanime,procedente,60,tier1_validado,unanime,False,,11,79
340_p1677,340,118,False,71,tier1_validado,disidencia,otro,71,tier1_validado,disidencia,False,77,33,77
340_p1680,340,152,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,43,152
340_p1686,340,83,False,52,tier1_validado,unanime,procedente,52,tier1_validado,unanime,False,,10,83
340_p1688,340,167,False,144,tier1_validado,unanime,otro,144,tier1_validado,unanime,False,,83,167
340_p1695,340,2302,False,1778,tier1_validado,disidencia,originaria,1778,tier1_validado,disidencia,False,1802,624,1802
340_p1753,340,117,False,103,tier1_validado,unanime,hace_lugar,103,tier1_validado,unanime,False,,32,117
340_p1756,340,692,False,653,tier1_validado,segun_su_voto,otro,653,tier1_validado,segun_su_voto,False,660,337,660
340_p1775,340,811,False,787,tier1_validado,unanime,confirma,787,tier1_validado,unanime,False,,415,811
