caso_id,tomo,span,parser_firma,parser_outcome,parser_dictamen,zonif_clasif,zonif_firma,zonif_disp,zonif_cuerpo,zonif_dictamen,concuerda_firma,concuerda_disp,concuerda_dictamen,n_sumario,n_dictamen,n_cuerpo,n_dispositivo,n_firma,n_voto,n_epilogo,n_header,n_intersticio
340_p429,340,62,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,13,26,2,6,2,0,0,6,6
340_p431,340,235,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,33,129,20,12,2,0,6,18,14
340_p437,340,1774,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,294,942,19,73,2,245,132,66
340_p481,340,70,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,34,2,13,2,0,3,6,8
340_p483,340,392,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,281,39,30,1,5,30,5
340_p493,340,886,mixed,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,268,176,32,4,251,69,85
340_p516,340,57,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,28,2,6,0,4,6,10
340_p518,340,108,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,73,5,2,0,6,9,12
340_p521,340,114,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,85,2,6,3,0,0,9,7
340_p524,340,71,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,1,45,2,6,3,0,0,6,7
340_p526,340,487,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,344,56,20,2,0,12,36,16
340_p538,340,78,sin_firma,sin_dispositivo,True,fallo_sin_firma,False,True,False,True,True,False,True,11,49,0,4,0,0,0,6,8
340_p540,340,91,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,53,2,8,3,0,0,9,13
340_p543,340,84,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,58,2,7,2,0,0,6,7
340_p545,340,73,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,32,7,2,0,9,12,10
340_p549,340,2345,mixed,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,768,820,317,4,253,174,8
340_p607,340,49,unanime,mal_concedido,False,fallo_completo,True,True,True,False,True,True,True,0,0,21,2,2,0,8,6,9
340_p609,340,90,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,65,2,6,2,0,0,6,7
340_p611,340,85,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,49,2,3,0,0,9,3
340_p614,340,218,unanime,revoca,True,fallo_completo,True,True,True,True,True,True,True,39,131,8,3,2,0,10,18,6
340_p620,340,231,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,148,7,38,3,0,0,18,16
340_p626,340,62,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,30,2,7,3,0,0,6,12
340_p628,340,88,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,12,47,2,13,2,0,0,6,5
340_p630,340,65,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,35,2,7,2,0,0,6,10
340_p632,340,62,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,34,2,6,2,0,0,6,9
340_p634,340,66,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,42,2,6,2,0,0,6,6
340_p636,340,93,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,51,2,6,3,0,0,9,10
340_p639,340,79,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,10,43,2,9,2,0,0,6,6
340_p641,340,119,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,19,67,2,13,2,0,0,9,6
340_p644,340,559,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,130,278,48,2,0,8,42,50
340_p658,340,69,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,33,5,2,0,2,6,20
340_p660,340,315,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,110,96,20,10,3,20,27,28
340_p669,340,705,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,254,278,63,6,2,8,51,42
340_p686,340,91,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,12,50,2,6,3,0,0,9,8
340_p689,340,89,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,49,2,7,2,0,0,6,9
340_p691,340,41,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,6,16,3,2,0,3,6,4
340_p693,340,77,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,49,2,8,2,0,0,6,8
340_p695,340,58,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,29,2,8,3,0,0,6,8
340_p697,340,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,59,2,6,2,0,0,6,8
340_p699,340,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,55,2,6,2,0,0,9,11
340_p702,340,83,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,3,49,2,6,3,0,0,9,10
340_p705,340,135,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,91,2,10,2,0,0,9,7
340_p708,340,101,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,51,2,24,2,0,0,9,10
340_p711,340,436,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,166,185,6,2,0,15,33,28
340_p722,340,71,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,34,2,6,3,0,0,6,8
340_p724,340,46,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,14,2,18,2,0,0,3,5
340_p725,340,157,unanime,mal_concedido,False,fallo_completo,True,True,True,False,True,True,True,0,0,120,3,2,0,8,12,11
340_p729,340,73,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,29,16,5,3,0,0,9,10
340_p732,340,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,70,2,6,2,0,0,6,9
340_p734,340,77,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,36,2,7,3,0,0,9,6
340_p737,340,70,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,44,2,6,3,0,0,6,7
340_p739,340,193,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,14,123,24,5,2,0,6,18,0
340_p745,340,465,segun_su_voto,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,171,32,6,1,171,36,47
340_p757,340,292,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,71,122,17,2,0,4,24,51
340_p765,340,828,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,0,55,176,17,71,80,303,63,62
340_p786,340,76,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,34,6,6,2,0,0,6,8
340_p788,340,63,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,34,2,7,2,0,0,6,9
340_p790,340,82,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,14,43,2,6,3,0,0,9,4
340_p797,340,63,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,35,2,7,2,0,0,6,9
340_p799,340,91,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,55,8,3,3,0,0,9,10
340_p802,340,242,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,118,44,20,2,0,20,18,15
340_p808,340,75,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,38,2,7,2,0,0,6,6
340_p810,340,60,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,31,4,2,0,3,6,10
340_p812,340,106,unanime,sin_dispositivo,True,fallo_completo,True,True,True,True,True,False,True,19,60,10,5,2,0,0,9,0
340_p815,340,144,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,29,36,2,60,4,0,0,12,0
340_p819,340,88,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,48,2,7,3,0,0,9,7
340_p822,340,91,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,11,53,5,6,2,0,0,6,7
340_p824,340,90,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,2,52,2,10,7,0,0,9,7
340_p827,340,78,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,44,2,9,2,0,3,6,10
340_p829,340,99,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,48,2,18,2,0,0,9,10
340_p832,340,261,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,41,141,20,17,4,3,7,21,6
340_p839,340,42,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,21,2,2,0,2,3,11
340_p840,340,357,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,56,4,13,8,13,1,222,30,9
340_p850,340,103,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,12,53,7,11,3,0,0,9,7
340_p853,340,215,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,22,158,2,9,2,0,0,15,6
340_p858,340,72,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,6,37,2,6,3,0,0,9,8
340_p861,340,68,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,21,16,6,2,0,4,6,12
340_p863,340,44,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,25,3,4,0,0,3,8
340_p864,340,56,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,32,2,6,3,0,0,6,5
340_p866,340,67,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,40,2,7,3,0,0,6,7
340_p868,340,57,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,36,2,6,2,0,0,3,6
340_p869,340,83,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,50,2,7,3,0,0,9,10
340_p872,340,230,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,21,100,44,18,5,4,10,18,9
340_p878,340,396,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,135,12,2,0,11,30,205
340_p888,340,89,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,13,49,2,6,3,0,0,9,6
340_p891,340,168,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,29,106,2,7,2,0,0,12,9
340_p895,340,86,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,16,32,2,7,15,0,0,9,4
340_p898,340,97,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,72,5,1,0,3,6,9
340_p900,340,44,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,16,2,2,0,8,6,9
340_p902,340,73,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,7,0,21,2,2,0,28,12,0
340_p905,340,172,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,0,80,41,12,3,0,0,15,20
340_p910,340,154,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,96,7,2,0,6,12,30
340_p914,340,1512,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,554,6,16,51,660,111,113
340_p951,340,599,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,284,7,87,21,107,0,10,54,28
340_p979,340,122,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,76,3,2,0,13,9,18
340_p982,340,35,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,7,0,10,6,2,0,6,3,0
340_p983,340,301,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,38,182,28,8,5,1,9,24,5
340_p991,340,1354,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,202,226,640,120,3,0,6,102,54
340_p1025,340,377,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,124,33,43,6,0,120,30,20
340_p1035,340,117,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,82,3,2,0,9,9,11
340_p1038,340,948,mixed,procedente,True,fallo_completo,True,True,True,True,True,True,True,10,74,339,66,176,4,203,75,0
340_p1062,340,246,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,0,69,94,19,5,3,10,18,27
340_p1068,340,42,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,13,2,2,0,7,6,11
340_p1070,340,184,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,14,88,14,8,17,3,14,15,10
340_p1074,340,139,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,0,14,42,9,19,1,32,12,9
340_p1078,340,233,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,29,160,5,3,2,0,5,18,10
340_p1084,340,208,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,132,6,2,0,8,15,44
340_p1089,340,172,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,15,112,10,3,2,0,6,15,8
340_p1094,340,108,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,47,5,2,0,16,9,4
340_p1097,340,543,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,16,431,10,13,8,1,10,39,14
340_p1110,340,34,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,17,2,2,0,2,3,7
340_p1111,340,725,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,273,54,8,2,0,272,54,61
340_p1129,340,273,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,103,109,11,2,0,5,21,21
340_p1136,340,308,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,137,102,15,3,1,6,24,19
340_p1144,340,126,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,56,6,2,0,31,18,12
340_p1149,340,178,disidencia,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,121,6,4,1,7,15,23
340_p1154,340,848,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,0,93,194,56,72,2,356,63,11
340_p1175,340,428,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,190,2,157,21,2,0,13,33,9
340_p1185,340,331,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,26,89,16,148,3,1,14,24,9
340_p1193,340,807,disidencia,nulidad,True,fallo_completo,True,True,True,True,True,True,True,0,401,279,16,5,2,12,60,31
340_p1213,340,536,sin_firma,otro,True,fallo_sin_firma,False,True,True,True,True,True,True,19,405,54,6,0,0,0,39,12
340_p1226,340,221,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,161,6,4,0,31,18,0
340_p1232,340,138,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,72,12,6,2,8,12,25
340_p1236,340,643,disidencia,confirma,False,fallo_completo,True,True,True,False,True,True,True,0,0,222,111,156,1,42,51,59
340_p1252,340,162,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,100,9,6,2,7,12,25
340_p1256,340,93,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,14,0,55,6,2,0,6,9,0
340_p1259,340,139,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,34,49,3,1,19,12,20
340_p1263,340,70,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,42,2,6,3,0,0,6,9
340_p1265,340,50,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,27,2,7,2,0,0,3,7
340_p1266,340,132,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,62,5,3,0,39,12,10
340_p1269,340,446,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,41,12,3,0,86,33,270
340_p1280,340,100,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,59,9,2,0,6,9,14
340_p1283,340,415,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,22,328,8,8,2,0,4,30,12
340_p1293,340,56,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,1,0,20,2,2,0,18,3,9
340_p1294,340,65,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,34,1,8,2,0,0,6,12
340_p1296,340,576,mixed,otro,False,fallo_completo,True,True,True,False,True,True,True,30,0,396,16,69,5,12,45,2
340_p1311,340,634,segun_su_voto,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,368,121,4,1,24,48,67
340_p1327,340,145,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,1,85,9,13,2,0,5,12,17
340_p1331,340,258,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,16,173,9,22,4,3,9,21,0
340_p1338,340,315,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,35,143,104,2,2,0,4,24,0
340_p1346,340,262,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,200,2,2,0,14,27,16
340_p1355,340,55,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,16,10,5,3,5,6,9
340_p1357,340,194,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,20,117,13,14,4,3,7,15,0
340_p1362,340,54,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,25,2,2,0,8,6,10
340_p1364,340,647,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,234,121,8,2,0,166,48,67
340_p1380,340,114,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,17,0,70,9,2,0,6,9,0
340_p1383,340,198,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,121,22,2,0,5,15,32
340_p1388,340,145,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,0,82,14,10,4,2,11,12,9
340_p1392,340,116,unanime,sin_dispositivo,False,fallo_sin_dispositivo,True,False,True,False,True,True,True,0,0,73,0,2,0,11,9,20
340_p1395,340,73,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,11,15,8,1,14,9,14
340_p1398,340,130,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,84,11,5,1,5,9,14
340_p1401,340,477,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,19,56,121,173,55,1,6,39,6
340_p1414,340,282,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,15,97,99,12,16,2,8,21,11
340_p1421,340,167,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,4,77,15,31,4,2,7,15,11
340_p1426,340,68,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,42,4,2,0,4,6,9
340_p1428,340,86,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,50,9,2,0,6,6,12
340_p1430,340,125,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,18,43,2,18,31,0,0,12,0
340_p1433,340,308,disidencia,abstracto,True,fallo_completo,True,True,True,True,True,True,True,0,121,112,10,4,2,6,24,28
340_p1441,340,366,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,32,190,88,15,4,2,7,27,0
340_p1450,340,930,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,2,509,128,142,5,1,32,66,44
340_p1472,340,297,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,0,46,75,26,3,77,4,24,41
340_p1480,340,1177,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,20,151,817,4,0,4,90,90
340_p1510,340,107,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,3,3,32,0,41,9,18
340_p1513,340,1227,disidencia,confirma,False,fallo_completo,True,True,True,False,True,True,True,40,0,124,11,23,724,217,87,0
340_p1542,340,163,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,16,88,10,9,4,2,7,15,11
340_p1547,340,152,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,11,91,27,8,2,0,0,12,0
340_p1551,340,108,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,14,64,2,9,9,0,0,9,0
